"","t","Base","Height","Error Count Mean","% Error Count Mean","Correct Count Mean","% Correct Mean","False Positives Count Mean","% False Positives Count Mean","False Negative Count Mean","% False Negatives Count Mean","Error Count SD","% Error Count SD","Correct Count SD","% Correct SD","False Positives Count SD","% False Positives SD","False Negative Count SD","% False Negatives Count SD"
"1",0,5.65685424949238,2.82842712474619,218.7,2.187,9781.3,97.813,130.7,1.307,88,0.88,36.2942651697279,0.362942651697279,36.2942651697279,0.362942651697278,41.5224733063155,0.415224733063155,37.2375023188635,0.372375023188636
"2",0,1.58736842105263,10.079575596817,335.05,3.3505,9664.95,96.6495,221.15,2.2115,113.9,1.139,46.6549202008466,0.466549202008466,46.6549202008466,0.466549202008467,50.5374014702816,0.505374014702816,39.4260133200884,0.394260133200884
"3",0.157894736842105,1.58736842105263,10.079575596817,324.95,3.2495,9675.05,96.7505,191.1,1.911,133.85,1.3385,62.2122639796502,0.622122639796502,62.2122639796502,0.622122639796499,84.6335133321746,0.846335133321746,61.7194629372547,0.617194629372547
"4",0.315789473684211,1.58736842105263,10.079575596817,318.05,3.1805,9681.95,96.8195,186.65,1.8665,131.4,1.314,42.99140060891,0.4299140060891,42.99140060891,0.4299140060891,43.2133933916448,0.432133933916448,33.8547983071979,0.338547983071979
"5",0.473684210526316,1.58736842105263,10.079575596817,330.7,3.307,9669.3,96.693,203.1,2.031,127.6,1.276,41.7146951262224,0.417146951262224,41.7146951262224,0.417146951262222,66.5478854106694,0.665478854106693,44.8006108980905,0.448006108980905
"6",0.631578947368421,1.58736842105263,10.079575596817,314.55,3.1455,9685.45,96.8545,205.4,2.054,109.15,1.0915,46.3550088135604,0.463550088135604,46.3550088135604,0.463550088135605,52.9422724344764,0.529422724344764,37.9019163520513,0.379019163520513
"7",0.789473684210526,1.58736842105263,10.079575596817,323.15,3.2315,9676.85,96.7685,203.4,2.034,119.75,1.1975,39.0684621765703,0.390684621765703,39.0684621765703,0.390684621765703,49.6253330891645,0.496253330891645,42.6094565733205,0.426094565733205
"8",0.947368421052632,1.58736842105263,10.079575596817,309.4,3.094,9690.6,96.906,184,1.84,125.4,1.254,41.9252467588382,0.419252467588382,41.9252467588382,0.419252467588383,56.9487304049602,0.569487304049602,46.2526243921131,0.462526243921131
"9",1.10526315789474,1.58736842105263,10.079575596817,322.7,3.227,9677.3,96.773,197.25,1.9725,125.45,1.2545,47.7406369988151,0.477406369988151,47.7406369988151,0.47740636998815,68.8750776100432,0.688750776100432,52.7361605691858,0.527361605691858
"10",1.26315789473684,1.58736842105263,10.079575596817,328.4,3.284,9671.6,96.716,214.95,2.1495,113.45,1.1345,55.9928566872597,0.559928566872597,55.9928566872597,0.559928566872599,73.2353631864595,0.732353631864595,44.6276701987502,0.446276701987503
"11",1.42105263157895,1.58736842105263,10.079575596817,315.6,3.156,9684.4,96.844,193.7,1.937,121.9,1.219,56.8492003369209,0.568492003369209,56.8492003369209,0.568492003369209,69.7658489822243,0.697658489822243,44.9992982401422,0.449992982401422
"12",1.57894736842105,1.58736842105263,10.079575596817,339.95,3.3995,9660.05,96.6005,220.8,2.208,119.15,1.1915,41.0884476016774,0.410884476016774,41.0884476016774,0.410884476016774,62.3720585215089,0.623720585215089,65.0321985027822,0.650321985027822
"13",1.73684210526316,1.58736842105263,10.079575596817,338.35,3.3835,9661.65,96.6165,186.15,1.8615,152.2,1.522,55.243265843473,0.55243265843473,55.243265843473,0.55243265843473,68.5529184760135,0.685529184760135,54.641992720078,0.54641992720078
"14",1.89473684210526,1.58736842105263,10.079575596817,349.7,3.497,9650.3,96.503,201,2.01,148.7,1.487,51.8379052533243,0.518379052533244,51.8379052533243,0.518379052533243,60.3420077121804,0.603420077121804,48.4953606028453,0.484953606028453
"15",2.05263157894737,1.58736842105263,10.079575596817,324.2,3.242,9675.8,96.758,191.05,1.9105,133.15,1.3315,31.2201014867362,0.312201014867362,31.2201014867362,0.312201014867362,47.1442076589423,0.471442076589423,47.414493675735,0.47414493675735
"16",2.21052631578947,1.58736842105263,10.079575596817,338.35,3.3835,9661.65,96.6165,212.2,2.122,126.15,1.2615,44.8837973344268,0.448837973344268,44.8837973344268,0.448837973344268,79.8581637391536,0.798581637391537,62.9488305146164,0.629488305146163
"17",2.36842105263158,1.58736842105263,10.079575596817,333.25,3.3325,9666.75,96.6675,195.05,1.9505,138.2,1.382,57.5910035006382,0.575910035006382,57.5910035006382,0.575910035006382,55.5702258408224,0.555702258408224,56.6648503320877,0.566648503320877
"18",2.52631578947368,1.58736842105263,10.079575596817,335.45,3.3545,9664.55,96.6455,192.5,1.925,142.95,1.4295,43.8075636343651,0.438075636343651,43.8075636343651,0.438075636343651,56.3405995521412,0.563405995521412,48.1942069023588,0.481942069023588
"19",2.68421052631579,1.58736842105263,10.079575596817,335.65,3.3565,9664.35,96.6435,225,2.25,110.65,1.1065,49.0147936851722,0.490147936851722,49.0147936851722,0.490147936851721,43.3273950047165,0.433273950047166,47.1964260466717,0.471964260466717
"20",2.84210526315789,1.58736842105263,10.079575596817,345.65,3.4565,9654.35,96.5435,220.1,2.201,125.55,1.2555,53.0910588170531,0.530910588170531,53.0910588170531,0.530910588170531,53.1095194163116,0.531095194163116,42.930145217796,0.42930145217796
"21",3,1.58736842105263,10.079575596817,334.1,3.341,9665.9,96.659,191.95,1.9195,142.15,1.4215,45.1755639582658,0.451755639582659,45.1755639582658,0.451755639582657,51.93870375133,0.5193870375133,45.7352507142438,0.457352507142438
"22",0,2.11315789473684,7.57160647571607,277.1,2.771,9722.9,97.229,124.2,1.242,152.9,1.529,41.5412287277414,0.415412287277414,41.5412287277414,0.415412287277412,40.841928919858,0.40841928919858,59.519921477028,0.59519921477028
"23",0.157894736842105,2.11315789473684,7.57160647571607,262.55,2.6255,9737.45,97.3745,169,1.69,93.55,0.9355,44.1843923384241,0.441843923384241,44.1843923384241,0.441843923384241,49.9125551128645,0.499125551128645,33.1511292178872,0.331511292178872
